League_Name,Team_Away,GP,Avg,0.5+,1.5+,2.5+,3.5+,4.5+,5.5+,BTS,CS,FTS,WTN,LTN
Slovenia - Prva Liga,Domzale,18.0,2.94,94%,72%,56%,33%,22%,11%,44%,22%,39%,17%,33%
Slovenia - Prva Liga,Bravo,18.0,2.89,100%,78%,50%,33%,28%,0%,61%,11%,28%,11%,28%
Slovenia - Prva Liga,NK Celje,18.0,2.89,83%,72%,56%,39%,22%,11%,56%,33%,28%,17%,11%
Slovenia - Prva Liga,Mura,18.0,2.72,89%,72%,50%,22%,17%,17%,50%,17%,44%,6%,33%
Slovenia - Prva Liga,Nafta,18.0,2.5,89%,78%,44%,28%,11%,0%,39%,17%,56%,6%,44%
Slovenia - Prva Liga,Maribor,18.0,2.28,94%,83%,44%,6%,0%,0%,61%,28%,17%,22%,11%
Slovenia - Prva Liga,NK Olimpija,18.0,1.94,89%,61%,22%,11%,6%,6%,39%,56%,17%,44%,6%
Slovenia - Prva Liga,,,,,,,,,,,,,,
Slovenia - Prva Liga,League average,,,92.8%,75.6%,50.0%,30.0%,16.7%,7.2%,51.1%,23.9%,32.2%,16.7%,25.0%
Slovakia - Fortuna Liga,S. Bratislava,16.0,3.81,100%,94%,75%,56%,44%,12%,81%,19%,0%,19%,0%
Slovakia - Fortuna Liga,Skalica,16.0,3.31,94%,94%,56%,38%,25%,12%,75%,12%,19%,6%,12%
Slovakia - Fortuna Liga,Zilina,16.0,3.0,81%,69%,56%,38%,31%,19%,56%,31%,31%,12%,12%
Slovakia - Fortuna Liga,Komarno,16.0,2.94,94%,56%,50%,38%,25%,12%,38%,31%,38%,25%,31%
Slovakia - Fortuna Liga,Ruzomberok,16.0,2.81,94%,81%,69%,25%,6%,6%,62%,12%,31%,6%,25%
Slovakia - Fortuna Liga,Banska Bystrica,16.0,2.75,94%,75%,56%,38%,6%,6%,56%,6%,44%,0%,38%
Slovakia - Fortuna Liga,Z. Michalovce,16.0,2.69,88%,56%,50%,50%,25%,0%,56%,25%,31%,12%,19%
Slovakia - Fortuna Liga,Spartak Trnava,16.0,2.56,88%,75%,56%,25%,12%,0%,62%,31%,19%,19%,6%
Slovakia - Fortuna Liga,Trencin,16.0,2.56,75%,56%,44%,31%,31%,12%,56%,25%,44%,0%,19%
Slovakia - Fortuna Liga,Podbrezova,16.0,2.44,94%,81%,50%,19%,0%,0%,62%,12%,31%,6%,25%
Slovakia - Fortuna Liga,DAC Streda,16.0,2.38,94%,75%,44%,25%,0%,0%,56%,31%,19%,25%,12%
Slovakia - Fortuna Liga,FC Kosice,16.0,2.19,81%,56%,38%,25%,19%,0%,44%,38%,38%,19%,19%
Slovakia - Fortuna Liga,,,,,,,,,,,,,,
Slovakia - Fortuna Liga,League average,,,89.6%,72.4%,53.6%,33.9%,18.8%,6.8%,58.9%,22.9%,28.6%,12.5%,18.2%
South Africa - Premier Division ,Marumo G.,14.0,2.71,100%,64%,43%,21%,14%,7%,50%,14%,36%,14%,36%
South Africa - Premier Division ,Mamelodi S.,14.0,2.5,100%,71%,50%,14%,7%,7%,43%,43%,14%,43%,14%
South Africa - Premier Division ,TS Galaxy,14.0,2.43,100%,86%,36%,14%,7%,0%,86%,0%,14%,0%,14%
South Africa - Premier Division ,Sekhukhune,14.0,2.36,100%,79%,43%,7%,7%,0%,57%,29%,14%,29%,14%
South Africa - Premier Division ,AmaZulu,14.0,2.21,93%,50%,43%,21%,7%,7%,43%,29%,36%,21%,29%
South Africa - Premier Division ,Stellenbosch,14.0,2.21,86%,64%,43%,14%,14%,0%,36%,50%,29%,36%,14%
South Africa - Premier Division ,SuperSport Utd,14.0,2.0,86%,64%,29%,14%,7%,0%,50%,21%,43%,7%,29%
South Africa - Premier Division ,Kaizer Chiefs,14.0,1.93,93%,57%,29%,14%,0%,0%,43%,14%,50%,7%,43%
South Africa - Premier Division ,Cape Town City,14.0,1.86,86%,57%,29%,7%,7%,0%,14%,29%,71%,14%,57%
South Africa - Premier Division ,Orlando Pirates,14.0,1.86,93%,50%,29%,7%,7%,0%,36%,50%,21%,43%,14%
South Africa - Premier Division ,Chippa Utd,14.0,1.79,86%,57%,21%,7%,7%,0%,29%,21%,64%,7%,50%
South Africa - Premier Division ,Richards Bay,14.0,1.79,93%,50%,29%,7%,0%,0%,29%,29%,50%,21%,43%
South Africa - Premier Division ,Golden Arrows,13.0,1.69,85%,62%,15%,8%,0%,0%,15%,38%,62%,23%,46%
South Africa - Premier Division ,Magesi,14.0,1.5,79%,43%,21%,7%,0%,0%,21%,36%,64%,14%,43%
South Africa - Premier Division ,Polokwane,14.0,1.36,71%,57%,7%,0%,0%,0%,14%,43%,71%,14%,43%
South Africa - Premier Division ,,,,,,,,,,,,,,
South Africa - Premier Division ,League average,,,90.0%,60.8%,31.1%,11.0%,5.7%,1.4%,37.8%,29.7%,42.6%,19.6%,32.5%
South Korea - K League 1,Gimcheon Sangmu,9.0,3.33,89%,78%,78%,56%,33%,0%,67%,22%,22%,11%,11%
South Korea - K League 1,Daejeon Citizen,8.0,3.25,100%,100%,75%,38%,12%,0%,62%,25%,12%,25%,12%
South Korea - K League 1,Daegu,8.0,3.0,88%,88%,75%,38%,12%,0%,75%,12%,25%,0%,12%
South Korea - K League 1,Pohang Steelers,8.0,3.0,100%,100%,50%,38%,12%,0%,75%,12%,12%,12%,12%
South Korea - K League 1,Anyang,8.0,2.5,100%,75%,62%,12%,0%,0%,62%,25%,12%,25%,12%
South Korea - K League 1,Gwangju,7.0,2.0,86%,57%,43%,14%,0%,0%,43%,29%,43%,14%,29%
South Korea - K League 1,Gangwon,8.0,1.88,100%,50%,38%,0%,0%,0%,25%,38%,38%,38%,38%
South Korea - K League 1,Jeju Utd,8.0,1.88,88%,62%,25%,12%,0%,0%,50%,25%,38%,12%,25%
South Korea - K League 1,Ulsan,9.0,1.78,100%,67%,11%,0%,0%,0%,44%,33%,22%,33%,22%
South Korea - K League 1,Suwon City,8.0,1.75,75%,50%,25%,25%,0%,0%,38%,25%,62%,0%,38%
South Korea - K League 1,Jeonbuk Motors,8.0,1.63,88%,38%,25%,12%,0%,0%,12%,75%,25%,62%,12%
South Korea - K League 1,Seoul,9.0,0.89,67%,22%,0%,0%,0%,0%,11%,67%,56%,33%,22%
South Korea - K League 1,,,,,,,,,,,,,,
South Korea - K League 1,League average,,,89.8%,65.3%,41.8%,20.4%,6.1%,0.0%,46.9%,32.7%,30.6%,22.4%,20.4%
South Korea - K League 2,Suwon Bluewings,6.0,3.67,100%,83%,50%,50%,50%,33%,67%,17%,17%,17%,17%
South Korea - K League 2,Cheongju,10.0,3.2,100%,90%,70%,40%,20%,0%,70%,20%,10%,20%,10%
South Korea - K League 2,Hwaseong,6.0,3.17,100%,67%,50%,50%,33%,17%,50%,0%,50%,0%,50%
South Korea - K League 2,Bucheon FC,6.0,3.0,83%,83%,83%,33%,17%,0%,67%,33%,17%,17%,0%
South Korea - K League 2,Cheonan City,6.0,3.0,100%,100%,83%,17%,0%,0%,50%,0%,50%,0%,50%
South Korea - K League 2,Incheon Utd,5.0,2.6,100%,80%,60%,20%,0%,0%,40%,60%,0%,60%,0%
South Korea - K League 2,Seoul E-Land,5.0,2.4,100%,60%,60%,20%,0%,0%,60%,20%,20%,20%,20%
South Korea - K League 2,Gyeongnam,6.0,2.17,100%,67%,33%,17%,0%,0%,33%,17%,50%,17%,50%
South Korea - K League 2,Seongnam,6.0,2.17,83%,67%,33%,17%,17%,0%,67%,33%,17%,17%,0%
South Korea - K League 2,Jeonnam,11.0,2.09,91%,64%,36%,18%,0%,0%,45%,45%,18%,36%,9%
South Korea - K League 2,Asan,7.0,2.0,86%,71%,29%,14%,0%,0%,57%,14%,43%,0%,29%
South Korea - K League 2,Busan IPark,5.0,2.0,80%,80%,20%,20%,0%,0%,40%,60%,20%,40%,0%
South Korea - K League 2,Gimpo,6.0,2.0,83%,83%,33%,0%,0%,0%,33%,50%,33%,33%,17%
South Korea - K League 2,Ansan Greeners,6.0,1.83,83%,50%,33%,17%,0%,0%,33%,33%,50%,17%,33%
South Korea - K League 2,,,,,,,,,,,,,,
South Korea - K League 2,League average,,,92.3%,74.7%,48.4%,24.2%,9.9%,3.3%,51.6%,28.6%,27.5%,20.9%,19.8%
Spain - La Liga,Valladolid,19.0,3.84,100%,89%,84%,37%,32%,26%,63%,0%,37%,0%,37%
Spain - La Liga,FC Barcelona,19.0,3.63,100%,89%,74%,47%,32%,21%,63%,32%,5%,32%,5%
Spain - La Liga,Celta Vigo,19.0,3.32,100%,79%,68%,42%,21%,11%,74%,16%,11%,16%,11%
Spain - La Liga,Sevilla FC,19.0,3.0,89%,68%,53%,37%,26%,21%,58%,26%,26%,16%,16%
Spain - La Liga,Alaves,19.0,2.89,100%,74%,58%,37%,16%,5%,63%,11%,26%,11%,26%
Spain - La Liga,Real Betis,19.0,2.84,95%,79%,53%,32%,21%,5%,68%,11%,26%,5%,21%
Spain - La Liga,Real Madrid,19.0,2.74,100%,84%,53%,11%,11%,11%,58%,37%,5%,37%,5%
Spain - La Liga,Valencia,19.0,2.74,95%,79%,42%,21%,16%,11%,68%,5%,32%,0%,26%
Spain - La Liga,Villarreal,19.0,2.74,100%,79%,58%,16%,11%,5%,63%,11%,26%,11%,26%
Spain - La Liga,Las Palmas,19.0,2.68,95%,79%,53%,32%,11%,0%,63%,5%,37%,0%,32%
Spain - La Liga,Espanyol,19.0,2.53,95%,63%,42%,32%,21%,0%,47%,21%,37%,16%,32%
Spain - La Liga,Girona,19.0,2.47,100%,79%,42%,16%,11%,0%,53%,21%,26%,21%,26%
Spain - La Liga,Leganes,19.0,2.37,84%,74%,37%,21%,11%,5%,53%,26%,37%,11%,21%
Spain - La Liga,Osasuna,19.0,2.32,84%,74%,32%,26%,11%,5%,53%,21%,42%,5%,26%
Spain - La Liga,Atletico Madrid,19.0,2.16,95%,63%,37%,16%,5%,0%,42%,37%,26%,32%,21%
Spain - La Liga,Real Sociedad,19.0,2.16,89%,58%,42%,26%,0%,0%,21%,32%,58%,21%,47%
Spain - La Liga,Getafe,19.0,2.05,100%,58%,42%,5%,0%,0%,37%,16%,47%,16%,47%
Spain - La Liga,Athletic Bilbao,19.0,2.0,84%,63%,37%,11%,5%,0%,53%,37%,26%,21%,11%
Spain - La Liga,Mallorca,19.0,2.0,95%,58%,32%,11%,5%,0%,37%,21%,47%,16%,42%
Spain - La Liga,Rayo Vallecano,19.0,1.89,89%,58%,37%,5%,0%,0%,47%,32%,32%,21%,21%
Spain - La Liga,,,,,,,,,,,,,,
Spain - La Liga,League average,,,94.5%,72.4%,48.7%,23.9%,13.2%,6.3%,54.2%,20.8%,30.5%,15.3%,25.0%
Spain - La Liga 2,Cartagena,21.0,3.33,95%,81%,76%,48%,24%,5%,67%,5%,33%,0%,29%
Spain - La Liga 2,Almeria,21.0,3.14,95%,81%,71%,43%,19%,5%,76%,14%,14%,10%,10%
Spain - La Liga 2,Castellon,21.0,3.05,90%,76%,57%,43%,24%,10%,67%,14%,29%,5%,19%
Spain - La Liga 2,Granada,20.0,2.95,100%,80%,60%,35%,20%,0%,60%,20%,20%,20%,20%
Spain - La Liga 2,Real Zaragoza,20.0,2.95,95%,75%,60%,35%,20%,5%,65%,10%,30%,5%,25%
Spain - La Liga 2,Racing,21.0,2.86,95%,76%,67%,33%,10%,5%,62%,19%,24%,14%,19%
Spain - La Liga 2,Cordoba,21.0,2.81,100%,76%,43%,38%,24%,0%,57%,14%,29%,14%,29%
Spain - La Liga 2,Cadiz,20.0,2.75,90%,75%,55%,35%,15%,5%,60%,15%,35%,5%,25%
Spain - La Liga 2,Deportivo,21.0,2.71,90%,71%,52%,24%,14%,14%,62%,24%,24%,14%,14%
Spain - La Liga 2,Sporting Gijon,20.0,2.7,95%,80%,40%,25%,15%,10%,75%,10%,20%,5%,15%
Spain - La Liga 2,Albacete,20.0,2.6,95%,70%,45%,35%,10%,5%,55%,15%,35%,10%,30%
Spain - La Liga 2,Tenerife,20.0,2.4,95%,70%,50%,25%,0%,0%,50%,5%,50%,0%,45%
Spain - La Liga 2,Malaga,21.0,2.38,76%,62%,48%,38%,10%,5%,48%,29%,48%,5%,24%
Spain - La Liga 2,Levante,21.0,2.33,86%,67%,57%,19%,5%,0%,57%,24%,33%,10%,19%
Spain - La Liga 2,Eldense,20.0,2.25,90%,55%,35%,25%,15%,5%,35%,25%,50%,15%,40%
Spain - La Liga 2,Mirandes,20.0,2.2,90%,45%,40%,35%,10%,0%,40%,30%,40%,20%,30%
Spain - La Liga 2,Racing Ferrol,21.0,2.14,81%,57%,38%,24%,10%,5%,29%,29%,62%,10%,43%
Spain - La Liga 2,Real Oviedo,21.0,2.1,81%,57%,33%,24%,10%,5%,48%,33%,38%,14%,19%
Spain - La Liga 2,Huesca,21.0,2.05,86%,57%,43%,14%,5%,0%,43%,33%,38%,19%,24%
Spain - La Liga 2,Eibar,20.0,1.9,85%,55%,30%,20%,0%,0%,35%,30%,50%,15%,35%
Spain - La Liga 2,Elche,20.0,1.85,90%,70%,25%,0%,0%,0%,40%,35%,35%,25%,25%
Spain - La Liga 2,Burgos,20.0,1.8,85%,55%,25%,15%,0%,0%,30%,40%,45%,25%,30%
Spain - La Liga 2,,,,,,,,,,,,,,
Spain - La Liga 2,League average,,,90.2%,67.8%,47.9%,28.8%,11.8%,3.8%,52.8%,21.5%,35.5%,11.8%,25.7%
Sweden - Allsvenskan,Degerfors,6.0,3.83,100%,83%,67%,50%,50%,17%,50%,17%,33%,17%,33%
Sweden - Allsvenskan,Sirius,6.0,3.67,100%,100%,67%,33%,33%,17%,100%,0%,0%,0%,0%
Sweden - Allsvenskan,Norrkoping,5.0,3.6,100%,100%,60%,40%,20%,20%,80%,0%,20%,0%,20%
Sweden - Allsvenskan,Mjallby,7.0,3.29,100%,100%,86%,43%,0%,0%,86%,14%,0%,14%,0%
Sweden - Allsvenskan,Varnamo,5.0,3.2,100%,80%,40%,40%,40%,20%,60%,0%,40%,0%,40%
Sweden - Allsvenskan,Brommapojkarna,6.0,3.0,100%,83%,50%,17%,17%,17%,50%,17%,33%,17%,33%
Sweden - Allsvenskan,IFK Goteborg,5.0,3.0,100%,60%,60%,60%,20%,0%,40%,20%,40%,20%,40%
Sweden - Allsvenskan,Hacken,5.0,2.6,100%,100%,20%,20%,20%,0%,40%,20%,40%,20%,40%
Sweden - Allsvenskan,Elfsborg,5.0,2.4,100%,60%,40%,20%,20%,0%,40%,40%,20%,40%,20%
Sweden - Allsvenskan,Oster,6.0,2.33,100%,50%,17%,17%,17%,17%,33%,17%,50%,17%,50%
Sweden - Allsvenskan,Djurgarden,5.0,2.2,100%,60%,40%,20%,0%,0%,20%,40%,40%,40%,40%
Sweden - Allsvenskan,Hammarby,5.0,2.2,80%,80%,40%,20%,0%,0%,40%,60%,20%,40%,0%
Sweden - Allsvenskan,Malmo FF,6.0,2.17,83%,50%,33%,33%,17%,0%,33%,33%,50%,17%,33%
Sweden - Allsvenskan,AIK,7.0,2.0,86%,43%,29%,14%,14%,14%,43%,57%,14%,43%,0%
Sweden - Allsvenskan,GAIS,6.0,2.0,83%,83%,17%,17%,0%,0%,67%,17%,33%,0%,17%
Sweden - Allsvenskan,Halmstad,5.0,2.0,100%,60%,40%,0%,0%,0%,20%,20%,60%,20%,60%
Sweden - Allsvenskan,,,,,,,,,,,,,,
Sweden - Allsvenskan,League average,,,95.6%,74.4%,44.4%,27.8%,16.7%,7.8%,51.1%,23.3%,30.0%,18.9%,25.6%
Sweden - Superettan,Landskrona,4.0,4.25,100%,100%,75%,50%,50%,50%,75%,25%,0%,25%,0%
Sweden - Superettan,Orebro,6.0,4.0,100%,100%,100%,33%,17%,17%,83%,0%,17%,0%,17%
Sweden - Superettan,Vasteras,6.0,3.67,100%,100%,67%,50%,33%,17%,50%,17%,33%,17%,33%
Sweden - Superettan,Utsikten,5.0,3.6,100%,100%,100%,60%,0%,0%,100%,0%,0%,0%,0%
Sweden - Superettan,Sandviken,5.0,3.4,100%,80%,80%,60%,20%,0%,60%,0%,40%,0%,40%
Sweden - Superettan,Varberg BoIS,5.0,3.4,100%,80%,60%,60%,20%,20%,60%,40%,0%,40%,0%
Sweden - Superettan,Orgryte,4.0,3.25,100%,100%,50%,25%,25%,25%,100%,0%,0%,0%,0%
Sweden - Superettan,Falkenberg,5.0,3.2,100%,80%,60%,40%,20%,20%,40%,40%,20%,40%,20%
Sweden - Superettan,Oddevold,5.0,2.6,100%,100%,40%,20%,0%,0%,40%,60%,0%,60%,0%
Sweden - Superettan,Umea,4.0,2.5,100%,75%,50%,25%,0%,0%,25%,0%,75%,0%,75%
Sweden - Superettan,Kalmar,6.0,2.33,50%,50%,50%,50%,17%,17%,50%,50%,50%,0%,0%
Sweden - Superettan,Helsingborg,5.0,2.2,80%,60%,20%,20%,20%,20%,20%,40%,60%,20%,40%
Sweden - Superettan,Ostersunds,5.0,2.0,100%,60%,20%,20%,0%,0%,20%,40%,40%,40%,40%
Sweden - Superettan,Brage,5.0,1.8,100%,40%,20%,20%,0%,0%,20%,60%,20%,60%,20%
Sweden - Superettan,Trelleborg,5.0,1.8,80%,60%,20%,20%,0%,0%,0%,40%,80%,20%,60%
Sweden - Superettan,GIF Sundsvall,5.0,1.6,80%,40%,40%,0%,0%,0%,40%,40%,40%,20%,20%
Sweden - Superettan,,,,,,,,,,,,,,
Sweden - Superettan,League average,,,92.5%,76.3%,53.8%,35.0%,13.8%,11.3%,48.8%,28.8%,30.0%,21.3%,22.5%
Switzerland - Super League,FC Basel,19.0,4.0,100%,89%,68%,58%,42%,21%,68%,26%,5%,26%,5%
Switzerland - Super League,Luzern,19.0,3.68,95%,89%,79%,58%,32%,11%,79%,11%,16%,5%,11%
Switzerland - Super League,Winterthur,19.0,3.21,95%,89%,68%,37%,26%,5%,63%,11%,32%,5%,26%
Switzerland - Super League,Yverdon,19.0,3.21,89%,84%,53%,47%,37%,5%,63%,11%,37%,0%,26%
Switzerland - Super League,FC Zurich,19.0,3.11,95%,95%,68%,32%,21%,0%,63%,32%,11%,26%,5%
Switzerland - Super League,Servette,19.0,3.05,95%,74%,58%,42%,16%,16%,68%,21%,16%,16%,11%
Switzerland - Super League,Lausanne Sport,18.0,2.94,100%,83%,50%,39%,17%,6%,56%,11%,33%,11%,33%
Switzerland - Super League,Lugano,19.0,2.63,95%,89%,47%,16%,16%,0%,58%,16%,32%,11%,26%
Switzerland - Super League,Sion,19.0,2.63,100%,74%,42%,26%,16%,5%,53%,5%,42%,5%,42%
Switzerland - Super League,St. Gallen,20.0,2.5,100%,80%,35%,20%,5%,5%,60%,5%,35%,5%,35%
Switzerland - Super League,BSC Young Boys,19.0,2.47,84%,63%,47%,37%,16%,0%,47%,21%,47%,5%,32%
Switzerland - Super League,Grasshopper,19.0,2.32,100%,74%,47%,11%,0%,0%,53%,16%,32%,16%,32%
Switzerland - Super League,,,,,,,,,,,,,,
Switzerland - Super League,League average,,,95.6%,82.0%,55.3%,35.1%,20.2%,6.1%,61.0%,15.4%,28.1%,11.0%,23.7%
Switzerland - Challenge League,Aarau,18.0,3.33,100%,94%,67%,39%,17%,11%,89%,11%,0%,11%,0%
Switzerland - Challenge League,Wil,18.0,3.33,94%,89%,61%,44%,28%,11%,56%,33%,17%,28%,11%
Switzerland - Challenge League,Bellinzona,18.0,3.22,100%,100%,72%,33%,6%,6%,78%,6%,17%,6%,17%
Switzerland - Challenge League,Stade Nyonnais,18.0,3.17,94%,78%,61%,39%,22%,11%,67%,22%,17%,17%,11%
Switzerland - Challenge League,Neuchatel Xamax,18.0,3.0,94%,89%,72%,33%,6%,6%,67%,11%,28%,6%,22%
Switzerland - Challenge League,Thun,18.0,3.0,83%,78%,50%,44%,28%,11%,50%,33%,33%,17%,17%
Switzerland - Challenge League,Schaffhausen,18.0,2.89,100%,72%,67%,28%,6%,6%,44%,28%,28%,28%,28%
Switzerland - Challenge League,Etoile Carouge,18.0,2.83,89%,67%,61%,33%,22%,11%,56%,22%,33%,11%,22%
Switzerland - Challenge League,Lausanne Ouchy,18.0,2.78,100%,78%,61%,28%,11%,0%,61%,28%,11%,28%,11%
Switzerland - Challenge League,Vaduz,18.0,2.44,83%,72%,44%,33%,11%,0%,56%,22%,39%,6%,22%
Switzerland - Challenge League,,,,,,,,,,,,,,
Switzerland - Challenge League,League average,,,93.9%,81.7%,61.7%,35.6%,15.6%,7.2%,62.2%,21.7%,22.2%,15.6%,16.1%
Thailand - Thai League 1,Ratchaburi,15.0,4.2,93%,80%,67%,47%,47%,33%,67%,13%,27%,7%,20%
Thailand - Thai League 1,Chiangrai Utd,15.0,3.53,100%,87%,60%,40%,33%,20%,47%,7%,47%,7%,47%
Thailand - Thai League 1,N. Bua Pitchaya,15.0,3.53,100%,87%,73%,40%,20%,20%,60%,7%,33%,7%,33%
Thailand - Thai League 1,Buriram Utd,15.0,3.27,87%,87%,73%,47%,27%,7%,60%,40%,13%,27%,0%
Thailand - Thai League 1,Rayong,15.0,3.2,100%,80%,67%,47%,20%,7%,60%,13%,27%,13%,27%
Thailand - Thai League 1,Sukhothai,15.0,3.2,93%,80%,53%,40%,27%,13%,67%,13%,27%,7%,20%
Thailand - Thai League 1,Bangkok Utd,15.0,3.13,93%,80%,67%,33%,27%,13%,60%,33%,13%,27%,7%
Thailand - Thai League 1,Khon Kaen Utd,15.0,3.13,87%,67%,53%,40%,27%,13%,33%,20%,60%,7%,47%
Thailand - Thai League 1,Muang Thong Utd,15.0,2.93,93%,80%,53%,33%,20%,13%,67%,7%,33%,0%,27%
Thailand - Thai League 1,Pathum Utd,15.0,2.93,100%,87%,60%,33%,13%,0%,73%,7%,20%,7%,20%
Thailand - Thai League 1,Port FC,15.0,2.87,93%,73%,60%,40%,20%,0%,67%,13%,27%,7%,20%
Thailand - Thai League 1,Prachuap,15.0,2.8,93%,80%,40%,33%,27%,7%,53%,20%,33%,13%,27%
Thailand - Thai League 1,N. Ratchasima,15.0,2.67,93%,80%,47%,27%,13%,7%,47%,13%,47%,7%,40%
Thailand - Thai League 1,Nakhon Pathom,15.0,2.6,87%,80%,60%,27%,7%,0%,53%,20%,40%,7%,27%
Thailand - Thai League 1,Uthai Thani,15.0,2.47,93%,60%,40%,27%,27%,0%,47%,13%,47%,7%,40%
Thailand - Thai League 1,Lamphun Warrior,15.0,2.33,87%,73%,40%,20%,13%,0%,53%,20%,40%,7%,27%
Thailand - Thai League 1,,,,,,,,,,,,,,
Thailand - Thai League 1,League average,,,93.3%,78.8%,57.1%,35.8%,22.9%,9.6%,57.1%,16.3%,33.3%,9.6%,26.7%
Turkey - Super Lig,Adana Demirspor,18.0,3.89,94%,83%,83%,72%,44%,11%,67%,6%,33%,0%,28%
Turkey - Super Lig,Fenerbahce,18.0,3.83,94%,89%,67%,67%,39%,17%,61%,33%,11%,28%,6%
Turkey - Super Lig,Hatayspor,17.0,3.47,94%,88%,65%,35%,35%,12%,59%,12%,35%,6%,29%
Turkey - Super Lig,Galatasaray,18.0,3.39,100%,89%,67%,33%,28%,22%,67%,33%,0%,33%,0%
Turkey - Super Lig,Kasimpasa,18.0,3.39,94%,78%,67%,50%,22%,17%,61%,22%,22%,17%,17%
Turkey - Super Lig,Basaksehir,17.0,3.35,94%,76%,59%,47%,29%,12%,59%,24%,24%,18%,18%
Turkey - Super Lig,Goztepe,17.0,3.18,88%,71%,53%,35%,29%,18%,71%,12%,29%,0%,18%
Turkey - Super Lig,Gaziantep,17.0,3.12,94%,82%,71%,47%,18%,0%,71%,12%,24%,6%,18%
Turkey - Super Lig,Antalyaspor,18.0,3.0,89%,83%,56%,33%,22%,11%,50%,11%,50%,0%,39%
Turkey - Super Lig,Sivasspor,17.0,3.0,94%,76%,59%,41%,24%,6%,53%,6%,47%,0%,41%
Turkey - Super Lig,Rizespor,18.0,2.89,100%,78%,67%,22%,22%,0%,56%,6%,39%,6%,39%
Turkey - Super Lig,Konyaspor,17.0,2.76,100%,71%,47%,35%,24%,0%,59%,12%,29%,12%,29%
Turkey - Super Lig,Kayserispor,17.0,2.65,94%,82%,41%,18%,12%,12%,47%,18%,41%,12%,35%
Turkey - Super Lig,Alanyaspor,18.0,2.56,94%,72%,44%,17%,11%,11%,50%,22%,33%,17%,28%
Turkey - Super Lig,Eyupspor,18.0,2.39,100%,67%,44%,22%,6%,0%,56%,22%,22%,22%,22%
Turkey - Super Lig,Samsunspor,18.0,2.39,83%,56%,56%,33%,11%,0%,39%,44%,33%,28%,17%
Turkey - Super Lig,Trabzonspor,17.0,2.29,76%,65%,47%,18%,12%,6%,59%,35%,29%,12%,6%
Turkey - Super Lig,Besiktas,17.0,2.06,94%,82%,24%,6%,0%,0%,65%,29%,12%,24%,6%
Turkey - Super Lig,Bodrumspor,18.0,1.94,78%,56%,28%,22%,11%,0%,28%,44%,50%,22%,28%
Turkey - Super Lig,,,,,,,,,,,,,,
Turkey - Super Lig,League average,,,92.5%,76.0%,55.0%,34.5%,21.0%,8.1%,56.5%,21.3%,29.7%,13.8%,22.2%
Turkey - 1,Y. Malatyaspor,19.0,4.47,100%,100%,84%,53%,37%,26%,32%,0%,68%,0%,68%
Turkey - 1,Boluspor,19.0,3.0,100%,79%,42%,32%,21%,16%,58%,21%,21%,21%,21%
Turkey - 1,Manisa BB,19.0,3.0,100%,74%,58%,37%,26%,5%,47%,21%,32%,21%,32%
Turkey - 1,Genclerbirligi,19.0,2.84,84%,68%,58%,37%,26%,11%,42%,42%,32%,26%,16%
Turkey - 1,Pendikspor,19.0,2.84,95%,74%,53%,21%,16%,16%,42%,21%,42%,16%,37%
Turkey - 1,Kocaelispor,19.0,2.79,95%,79%,53%,37%,11%,5%,53%,32%,21%,26%,16%
Turkey - 1,Sakaryaspor,19.0,2.79,89%,79%,58%,42%,11%,0%,53%,21%,37%,11%,26%
Turkey - 1,Erokspor,19.0,2.63,100%,79%,47%,26%,5%,5%,42%,26%,32%,26%,32%
Turkey - 1,Sanliurfaspor,19.0,2.63,95%,74%,47%,26%,21%,0%,53%,16%,37%,11%,32%
Turkey - 1,Adanaspor,19.0,2.58,84%,63%,47%,32%,11%,11%,32%,26%,58%,11%,42%
Turkey - 1,Ankaragucu,19.0,2.58,100%,68%,47%,26%,16%,0%,53%,11%,37%,11%,37%
Turkey - 1,Bandirmaspor,19.0,2.53,89%,79%,47%,32%,5%,0%,63%,21%,26%,11%,16%
Turkey - 1,F. Karagumruk,19.0,2.47,100%,68%,47%,32%,0%,0%,53%,21%,26%,21%,26%
Turkey - 1,Igdir,19.0,2.47,79%,63%,42%,26%,11%,11%,26%,53%,42%,32%,21%
Turkey - 1,Keciorengucu,19.0,2.47,95%,79%,42%,21%,11%,0%,47%,32%,26%,26%,21%
Turkey - 1,Istanbulspor,19.0,2.42,100%,68%,53%,16%,5%,0%,53%,21%,26%,21%,26%
Turkey - 1,Umraniyespor,19.0,2.42,95%,68%,47%,26%,5%,0%,32%,32%,42%,26%,37%
Turkey - 1,Erzurum BB,19.0,2.32,84%,53%,47%,21%,16%,5%,37%,37%,42%,21%,26%
Turkey - 1,Corum,19.0,2.21,89%,63%,42%,21%,5%,0%,32%,26%,53%,16%,42%
Turkey - 1,Amed SK,19.0,1.74,79%,53%,21%,11%,5%,5%,37%,37%,47%,16%,26%
Turkey - 1,,,,,,,,,,,,,,
Turkey - 1,League average,,,92.6%,71.6%,49.2%,28.7%,13.2%,5.8%,44.2%,25.8%,37.4%,18.4%,30.0%
UAE - Pro League,Khorfakkan,13.0,4.0,100%,77%,77%,69%,38%,31%,69%,15%,15%,15%,15%
UAE - Pro League,Al Nasr,13.0,3.85,92%,85%,77%,62%,38%,23%,69%,15%,23%,8%,15%
